Time,Altitude,Altitude_BMP390,Temperature_BMP390,Acceleration_X_BNO085,Acceleration_Y_BNO085,Acceleration_Z_BNO085,Magnetic_X_BNO085,Magnetic_Y_BNO085,Magnetic_Z_BNO085,Gyro_X_BNO085,Gyro_Y_BNO085,Gyro_Z_BNO085,Quaternion_W_BNO085,Quaternion_X_BNO085,Quaternion_Y_BNO085,Quaternion_Z_BNO085,Acceleration_X_ICM20649,Acceleration_Y_ICM20649,Acceleration_Z_ICM20649,Gyro_X_ICM20649,Gyro_Y_ICM20649,Gyro_Z_ICM20649
970.0997467,7.997757587,149.4068378,16.86385242,1.7421875,0.07421875,78.734375,10.0625,-12.6875,-51.8125,0.07421875,-0.0078125,0.49609375,0.3403320313,-0.06848144531,0.05004882813,0.9364624023,-5.410895752,-28.09835068,113.7724629,-0.002931087374,0.1947840791,1.123938777
970.13308,10.13457869,150.3330251,16.85928082,3.12109375,2.6796875,78.46875,10.0625,-12.6875,-51.8125,0.07421875,-0.0078125,0.49609375,0.3403320313,-0.06848144531,0.05004882813,0.9364624023,-5.506663818,6.330269189,106.1301712,0.09326187099,0.2227626404,1.011491607
970.1664133,14.87421929,151.35504,16.85470923,-0.5546875,0.83984375,78.73828125,8.625,-14.75,-52.625,0.205078125,-0.04296875,0.984375,0.3170776367,-0.064453125,0.05541992188,0.9445800781,-0.8236053711,-4.558559961,111.387838,0.02398162397,0.3040336994,0.9118346358
970.1997466,18.5026534,153.2973634,16.86385242,-0.6328125,0.6875,78.734375,8.625,-14.75,-52.625,0.33203125,-0.0234375,0.84765625,0.2963867188,-0.06005859375,0.06353759766,0.9510498047,-1.561019482,-2.997540479,107.5475386,0.04156814821,0.3661194593,0.8124441276
970.2330799,21.05547983,152.7414874,16.85470923,-0.6328125,0.6875,78.734375,8.375,-16.0625,-49.25,0.33203125,-0.0234375,0.84765625,0.2963867188,-0.06005859375,0.06353759766,0.9510498047,-1.810016455,-2.3080104,107.6145762,0.01492189936,0.4535191555,0.7010628074
970.2664132,23.24651735,154.319632,16.86385242,-0.7109375,0.41796875,78.734375,6.1875,-18.25,-50.4375,0.435546875,-0.001953125,0.69921875,0.2791137695,-0.0556640625,0.07421875,0.9557495117,-3.045424512,-1.551442676,105.4406411,-0.006928024702,0.5214670901,0.627252698
970.2997465,28.99637863,155.3358227,16.85470923,-0.74609375,0.2265625,78.734375,6.1875,-18.25,-50.4375,0.52734375,0.029296875,0.578125,0.2653198242,-0.05157470703,0.08703613281,0.9588623047,-0.1244984863,-1.493981836,109.2905174,-0.01811944922,0.6181929734,0.5457151765
970.3330798,32.79943554,156.9143243,16.85928082,-0.78515625,-0.00390625,78.73828125,7.8125,-19.6875,-48.9375,0.52734375,0.029296875,0.578125,0.2653198242,-0.05157470703,0.08703613281,0.9588623047,-2.719813086,-1.493981836,113.5138891,-0.03543951098,0.639776435,0.4785666294
970.3664131,38.74459607,158.5826732,16.868424,-0.6328125,-0.34765625,78.73828125,5.9375,-20,-49.6875,0.62109375,0.056640625,0.462890625,0.2539672852,-0.04760742188,0.1022949219,0.9606323242,2.327164014,-0.7757213379,124.7857905,-0.05409188518,0.6858744455,0.4340673938
970.3997464,45.93326081,160.4366996,16.86385242,-0.90234375,-1.0390625,78.734375,5.9375,-20,-49.6875,0.689453125,0.091796875,0.3984375,0.2446289063,-0.04425048828,0.1195068359,0.9612426758,-0.2873041992,-2.710236279,116.6933889,-0.06448392223,0.7490260553,0.394897408
970.4330797,47.55578297,161.2680964,16.86385242,-0.90234375,-1.49609375,78.734375,7.9375,-22.1875,-46.3125,0.689453125,0.091796875,0.3984375,0.2446289063,-0.04425048828,0.1195068359,0.9612426758,-0.2873041992,-2.844311572,122.1138615,-0.1279019945,0.745029118,0.4567167054
970.466413,57.81898908,164.7021806,16.86385242,-1.09375,-2.30078125,78.73828125,5,-23.875,-47.125,0.708984375,0.138671875,0.416015625,0.2352905273,-0.04168701172,0.1376342773,0.9612426758,1.08217915,-3.007117285,120.5911492,-0.1678713678,0.6962664826,0.487626354
970.4997463,63.04176912,166.461537,16.85470923,-1.16796875,-3.14453125,78.73828125,5,-23.875,-47.125,0.671875,0.197265625,0.47265625,0.224609375,-0.04040527344,0.1555175781,0.9611206055,1.608903516,-0.3639186523,120.1793465,-0.1953170041,0.6770811834,0.524131715
970.5330796,70.27137586,168.0356642,16.85470923,-1.16796875,-3.7578125,78.73828125,5.8125,-25.375,-45.625,0.671875,0.197265625,0.47265625,0.224609375,-0.04040527344,0.1555175781,0.9611206055,2.815581152,-2.39420166,125.3603989,-0.2749892882,0.5904808746,0.5539755137
970.5664129,77.69422574,170.6337394,16.85928082,-1.359375,-4.44921875,78.73828125,4.75,-26.4375,-44.875,0.59375,0.26171875,0.513671875,0.2121582031,-0.04077148438,0.1722412109,0.9610595703,3.79241543,0.373495459,129.9285357,-0.3168238989,0.5454487141,0.4894915915
970.5997462,85.45303623,172.489894,16.85928082,-1.015625,-5.13671875,78.734375,4.75,-26.4375,-44.875,0.486328125,0.33984375,0.408203125,0.2003173828,-0.04364013672,0.1868896484,0.9607543945,4.87459458,-4.357447021,128.4345539,-0.3573261971,0.4401960311,0.3482664725
970.6330795,93.29711985,174.5320365,16.85013763,-0.6328125,-5.94140625,78.73828125,5.9375,-28.625,-43,0.486328125,0.33984375,0.408203125,0.2003173828,-0.04364013672,0.1868896484,0.9607543945,5.267243652,-0.8619125977,121.740366,-0.3767779588,0.3192220613,0.2696600384
970.6664128,99.66681375,176.0174761,16.86385242,-0.328125,-6.171875,78.73828125,5.625,-30,-44.4375,0.333984375,0.396484375,0.287109375,0.1913452148,-0.04937744141,0.1981811523,0.9600219727,1.819593262,-0.2202665527,124.7187529,-0.3621225219,0.209972441,0.1564134808
970.6997461,102.6850475,177.8688586,16.85928082,0.82421875,-6.36328125,78.73828125,5.625,-30,-44.4375,0.15234375,0.40234375,0.1640625,0.1848754883,-0.05725097656,0.2053833008,0.9593505859,3.70622417,1.407790576,121.5296763,-0.3378744355,0.09486064592,0.2182327781
970.7330794,108.9148233,179.7376574,16.86385242,2.625,-6.01953125,78.73828125,6.4375,-31.125,-41.8125,0.15234375,0.40234375,0.1640625,0.1848754883,-0.05725097656,0.2053833008,0.9593505859,4.84586416,2.892195605,125.1401324,-0.3029678495,-0.03304134858,0.2382174648
970.7664127,114.78077,181.403926,16.85013763,3.65625,-6.09375,78.734375,6.375,-29.6875,-43.375,-0.017578125,0.326171875,0.197265625,0.178527832,-0.06451416016,0.2081298828,0.9594726563,5.717353564,-1.235408057,126.9501488,-0.1961163916,-0.128168457,0.2872465627
970.799746,122.8350252,184.1966785,16.86385242,3.6953125,-5.7109375,78.73828125,6.375,-29.6875,-43.375,-0.15625,0.169921875,0.267578125,0.1713256836,-0.06903076172,0.2067260742,0.9608154297,5.477933398,2.643198633,125.9254305,-0.1031209831,-0.2019785663,0.2627320137
970.8330793,131.5123536,186.8888016,16.86385242,3.2734375,-4.640625,78.734375,7.1875,-30.0625,-41.8125,-0.15625,0.169921875,0.267578125,0.1713256836,-0.06903076172,0.2067260742,0.9608154297,4.577713574,-5.592855078,123.5120752,0.02398162397,-0.2176998531,0.2107718284
970.8664126,138.6874229,188.7422638,16.86385242,3.08203125,-4.37109375,78.734375,7.5,-29.0625,-43.6875,-0.259765625,0.044921875,0.232421875,0.1645507813,-0.07055664063,0.2018432617,0.962890625,4.797980127,2.39420166,122.1425919,0.1007228207,-0.3128269616,0.1673384428
970.8997459,149.1562906,192.4666574,16.85928082,3.65625,-4.1015625,78.73828125,7.5,-29.0625,-43.6875,-0.314453125,-0.072265625,0.140625,0.1600952148,-0.07006835938,0.1947631836,0.9651489258,5.104437939,0.07661445313,129.8806517,0.162009193,-0.3400061354,0.07087902195
970.9330792,158.1651817,194.879253,16.868424,2.890625,-3.18359375,78.73828125,7.0625,-27.9375,-42.5625,-0.314453125,-0.072265625,0.140625,0.1600952148,-0.07006835938,0.1947631836,0.9651489258,-4.644751221,6.569689355,127.5439108,0.2235620279,-0.3322787232,0.02078407411
970.9664125,170.4758273,199.1586345,16.86385242,2.125,-1.8046875,78.734375,6.25,-27.875,-45.25,-0.33984375,-0.166015625,0.009765625,0.1591186523,-0.06774902344,0.1860961914,0.9671630859,-0.1436520996,-0.8810662109,128.6356668,0.2169004657,-0.336542123,-0.01918529918
970.9997458,180.7752113,201.8600078,16.86385242,1.55078125,-1.11328125,78.73828125,6.25,-27.875,-45.25,-0.287109375,-0.197265625,-0.052734375,0.1600341797,-0.06457519531,0.1780395508,0.96875,-1.05344873,-3.73495459,120.0931553,0.2307565151,-0.2592680014,-0.06688208463
971.0330791,193.571999,206.142145,16.85928082,1.12890625,-0.00390625,78.73828125,6.6875,-28.625,-43.6875,-0.287109375,-0.197265625,-0.052734375,0.1600341797,-0.06457519531,0.1780395508,0.96875,-2.049436621,-3.993528369,125.8967001,0.1886554419,-0.1460214437,-0.05249311024
971.0664124,206.5485145,210.0534227,16.86385242,0.1328125,0.953125,78.73828125,4.8125,-28.1875,-45.625,-0.16015625,-0.19140625,-0.072265625,0.1622924805,-0.06103515625,0.1721801758,0.9696655273,-4.625597607,-1.666364355,126.1265435,0.174000005,-0.03224196111,-0.0279785613
971.0997458,219.2060562,213.7797817,16.86385242,-1.1328125,1.875,78.73828125,4.8125,-28.1875,-45.625,-0.015625,-0.111328125,-0.037109375,0.1641235352,-0.05822753906,0.1699829102,0.969909668,-2.27927998,-5.181052393,123.129003,0.1113813202,0.05995405992,0.008793262122
971.1330791,230.5698243,216.9432643,16.85928082,-1.62890625,1.64453125,78.73828125,5.875,-27.125,-44.0625,-0.015625,-0.111328125,-0.037109375,0.1641235352,-0.05822753906,0.1699829102,0.969909668,-2.317587207,-3.035847705,116.4826992,0.006128637237,0.1446891313,0.09965697072
971.1664124,243.3752962,221.0450597,16.86385242,-1.58984375,1.3359375,78.73828125,5.1875,-27.875,-45.625,0.134765625,-0.017578125,0.07421875,0.1633911133,-0.05651855469,0.1721191406,0.9697875977,-3.332728711,-3.53384165,121.5584067,-0.0628851473,0.1833261921,0.1652067429
971.1997457,254.6087074,224.1248425,16.86385242,-1.20703125,-0.08203125,78.73828125,5.1875,-27.875,-45.625,0.251953125,0.083984375,0.15625,0.1603393555,-0.05651855469,0.1780395508,0.9692382813,0.3351882324,-0.3639186523,115.151523,-0.1308330819,0.2789862255,0.1942511542
971.233079,268.8906839,228.9710971,16.86385242,-0.90234375,-1.765625,78.73828125,5.1875,-27.875,-43.3125,0.251953125,0.083984375,0.15625,0.1603393555,-0.05651855469,0.1780395508,0.9692382813,2.126051074,1.934514941,114.9312565,-0.05968759744,0.3474670851,0.2291577402
971.2664123,283.3787244,233.3599127,16.87299559,-0.90234375,-3.296875,78.734375,4.125,-30.375,-45.625,0.271484375,0.15234375,0.23046875,0.1552734375,-0.05737304688,0.1853637695,0.9686279297,6.828263135,1.244984863,102.4814079,-0.197448704,0.2531393641,0.2123706034
