Time,Altitude,Altitude_BMP390,Temperature_BMP390,Acceleration_X_BNO085,Acceleration_Y_BNO085,Acceleration_Z_BNO085,Magnetic_X_BNO085,Magnetic_Y_BNO085,Magnetic_Z_BNO085,Gyro_X_BNO085,Gyro_Y_BNO085,Gyro_Z_BNO085,Quaternion_W_BNO085,Quaternion_X_BNO085,Quaternion_Y_BNO085,Quaternion_Z_BNO085,Acceleration_X_ICM20649,Acceleration_Y_ICM20649,Acceleration_Z_ICM20649,Gyro_X_ICM20649,Gyro_Y_ICM20649,Gyro_Z_ICM20649
9392.090057,209.3863482,300.9141049,21.13691631,-2.5234375,9.03125,78.640625,13,2,-50.625,-0.439453125,-0.28125,1.6640625,0.799560547,0.122070313,0.048034668,-0.58605957,-10.88882915,-5.066130713,121.4243314,0.096459421,-0.34800001,1.964095003
9392.12339,227.2592626,306.7295735,21.13691631,-2.71484375,11.17578125,78.640625,12.1875,2.375,-49,-0.0859375,0.076171875,2.40625,0.799560547,0.122070313,0.048034668,-0.58605957,-10.93671318,-4.520252734,106.139748,-0.166805518,-0.010924962,2.6190598
9392.156724,244.7119472,311.8884881,21.14600602,-1.30078125,11.5234375,78.640625,14.125,2.75,-50.25,-0.0859375,0.076171875,2.40625,0.830444336,0.120117188,0.043884277,-0.542236328,-10.74517705,-0.095768066,98.15269126,-0.280585,0.1883889794,3.014756595
9392.190057,252.0706765,312.2658959,21.13237145,0.9609375,10.71875,78.640625,14.125,2.75,-50.25,0.28125,0.236328125,3.056640625,0.86706543,0.129638672,0.03692627,-0.479614258,-134.4487884,-40.0980894,53.35238979,0.1374946441,-6.230425907,2.885788751
9392.22339,270.3112204,319.7760634,21.14146117,0.65625,12.2109375,35.6171875,16,2.375,-49.4375,0.54296875,0.17578125,2.84765625,0.86706543,0.129638672,0.03692627,-0.479614258,-3.629609717,4.434061475,49.1769021,-0.057289435,0.6341807227,2.68327726
9392.256724,287.6364582,324.8484256,21.15055087,8.546875,6.6171875,24.43359375,18.125,1.3125,-50.3125,0.54296875,0.17578125,2.84765625,0.898925781,0.143981934,0.024841309,-0.413085938,1.05344873,8.092401611,48.47779521,0.093261871,0.5417182392,2.168205269
9392.290057,300.7250797,328.0433768,21.14600602,5.25,1.29296875,51.359375,18.125,1.3125,-50.3125,0.5703125,-0.134765625,2.095703125,0.919372559,0.157897949,0.008850098,-0.360107422,-0.02873042,4.750096094,50.07712192,0.2326217525,0.4164808696,1.735470188
9392.32339,309.4730994,329.9232084,21.14600602,4.71484375,-1.734375,47.3046875,20.4375,-0.875,-50.6875,0.298828125,-0.337890625,1.392578125,0.919372559,0.157897949,0.008850098,-0.360107422,4.194641309,0.354341846,45.34617944,0.3285482484,0.1564134808,1.236119484
9392.356724,321.0399666,333.967215,21.15055087,0.921875,-5.33203125,46.99609375,19.6875,-2.3125,-51.0625,0.298828125,-0.337890625,1.392578125,0.93145752,0.164489746,-0.007629395,-0.324462891,3.945644336,-0.632069238,46.47624263,0.326683011,-0.022915774,0.9875099826
9392.390057,341.6553143,341.8665806,21.14146117,-1.60546875,-4.68359375,46.73046875,19.6875,-2.3125,-51.0625,-0.0390625,-0.345703125,0.9296875,0.93927002,0.162719727,-0.020629883,-0.301452637,2.738966699,-4.606443994,46.05486313,0.2707258884,-0.146820831,0.7218468815
9392.42339,361.4599692,347.7054283,21.15055087,-3.0234375,-3.1875,46.1171875,18.9375,-2.6875,-50.6875,-0.267578125,-0.154296875,0.513671875,0.93927002,0.162719727,-0.020629883,-0.301452637,2.087743848,-4.884171387,44.38849878,0.03384073605,-0.322686074,0.400759583
9392.456723,380.9464253,353.541963,21.15509572,-4.36328125,-1.65625,45.578125,18.5625,-2.3125,-51.0625,-0.267578125,-0.154296875,0.513671875,0.944702148,0.155883789,-0.027038574,-0.287353516,0.229843359,-5.152321973,45.4323707,-0.091130171,-0.330946411,0.078872897
9392.490057,396.6175805,357.5951599,21.15055087,-4.36328125,0.796875,45.19921875,18.5625,-2.3125,-51.0625,-0.318359375,0.080078125,0.0078125,0.94708252,0.14831543,-0.02557373,-0.283447266,-3.303998291,-2.413355273,41.64953208,-0.209173054,-0.266462489,-0.246211339
9392.52339,412.1955837,362.3084517,21.14600602,-2.41015625,2.75,44.73828125,19.25,-0.5,-50.25,-0.212890625,0.23828125,-0.42578125,0.94708252,0.14831543,-0.02557373,-0.283447266,-3.342305518,-1.790862842,44.66622617,-0.295773362,-0.141758044,-0.505479341
9392.556723,425.7883173,366.0805914,21.13691631,-0.80078125,3.8984375,44.16796875,18.0625,-1.25,-47.4375,-0.212890625,0.23828125,-0.42578125,0.945861816,0.144226074,-0.018005371,-0.290222168,-6.675034229,2.50912334,43.07647627,-0.316823899,-0.048496173,-0.676548258
9392.590057,441.555583,371.2710894,21.14600602,0.6171875,4.625,43.7421875,18.0625,-1.25,-47.4375,-0.04296875,0.265625,-0.69140625,0.941589355,0.144165039,-0.008789063,-0.304199219,-4.137180469,0.555454785,41.38138149,-0.266728951,0.05675651,-0.767944892
9392.62339,459.3148829,377.0240335,21.14600602,2.37890625,4.12890625,43.40234375,19.625,-0.875,-50.25,0.08203125,0.18359375,-0.861328125,0.941589355,0.144165039,-0.008789063,-0.304199219,-3.313575098,2.3080104,42.33906216,-0.189188367,0.1217733573,-0.899310899
9392.656723,476.4893522,382.1271489,21.14600602,3.83203125,3.78515625,42.859375,18.5,-2.6875,-50.625,0.08203125,0.18359375,-0.861328125,0.935058594,0.147216797,-0.001098633,-0.32244873,-4.596867188,5.564124658,44.30230752,-0.096725883,0.1684042928,-1.003764194
9392.690057,492.2704227,386.6658823,21.14600602,4.21875,3.09375,42.44140625,18.5,-2.6875,-50.625,0.18359375,0.03515625,-1.025390625,0.926208496,0.151550293,0.003173828,-0.345153809,-1.752555615,3.074154932,38.94887261,-0.00319755,0.1945176166,-1.10608579
9392.72339,509.4719003,392.1485963,21.15964057,2.875,0.4140625,41.90234375,18.9375,-1.5625,-51.5,0.173828125,-0.109375,-1.15234375,0.926208496,0.151550293,0.003173828,-0.345153809,-1.350329736,2.202665527,43.05732266,0.067947935,0.1684042928,-1.162575838
9392.756723,526.4291782,397.2519789,21.14600602,2.109375,-0.58203125,41.3671875,18.125,-1.625,-50.25,0.173828125,-0.109375,-1.15234375,0.915588379,0.155029297,0.004150391,-0.370910645,-1.465251416,0.861912598,42.94240098,0.098857583,0.1097825453,-1.265430358
9392.790056,545.6541447,403.4972564,21.15509572,1,-0.8515625,40.91015625,18.125,-1.625,-50.25,0.09765625,-0.1640625,-1.259765625,0.903198242,0.15625,0.004211426,-0.399780273,0.019153613,-3.371035938,41.61122485,0.1033874456,0.078872897,-1.299004632
9392.82339,561.8419104,407.8561747,21.15964057,-0.03515625,-1.04296875,40.52734375,17.375,-1.9375,-50.625,0.009765625,-0.146484375,-1.30859375,0.903198242,0.15625,0.004211426,-0.399780273,0.679953271,-0.938527051,42.08048838,0.06101991,-0.038370598,-1.32671673
9392.856723,582.1422348,414.7649254,21.15055087,-1.26171875,-1.00390625,39.94921875,15.625,0.5625,-50.5625,0.009765625,-0.146484375,-1.30859375,0.889587402,0.155334473,0.005554199,-0.429504395,-1.015141504,-2.135627881,42.42525342,0.03384073605,-0.002398162,-1.354961754
9392.890056,602.4666771,420.9277707,21.15509572,-1.98828125,-0.62109375,39.30078125,15.625,0.5625,-50.5625,-0.0625,-0.04296875,-1.361328125,0.874816895,0.153381348,0.009338379,-0.459472656,-4.213794922,-2.42293208,39.77247798,-0.043966311,-0.050627873,-1.444759613
9392.92339,621.4273734,426.4281157,21.15055087,-1.60546875,-0.046875,38.875,16.6875,-0.875,-51.4375,-0.0859375,0.0625,-1.431640625,0.874816895,0.153381348,0.009338379,-0.459472656,-1.149216797,-1.149216797,40.2321647,-0.175065855,-0.039702911,-1.453552875
9392.956723,638.6928157,431.3618865,21.14146117,-1.0703125,0.2578125,38.53515625,13.75,0.9375,-50.1875,-0.0859375,0.0625,-1.431640625,0.858520508,0.151550293,0.016296387,-0.489624023,-3.70622417,-0.488417139,41.42926553,-0.133231244,-0.04822971,-1.511641698
9392.990056,656.6921069,436.9648813,21.15055087,-0.5703125,1.41015625,37.95703125,13.75,0.9375,-50.1875,-0.08203125,0.1171875,-1.51953125,0.83984375,0.150024414,0.02520752,-0.521118164,-2.42293208,-2.250549561,36.20990591,-0.159877493,-0.071678409,-1.558272633
9393.02339,673.3944569,441.8062823,21.15055087,0.5390625,2.48046875,37.4609375,14.5,0.5625,-52.1875,-0.01171875,0.10546875,-1.59765625,0.83984375,0.150024414,0.02520752,-0.521118164,-4.616020801,0.6512228516,37.33996909,-0.167871368,0.01199081198,-1.610765743
9393.056723,690.3994746,447.0347249,21.15509572,0.65625,2.82421875,36.84375,13.6875,0.9375,-49.375,-0.01171875,0.10546875,-1.59765625,0.81854248,0.149597168,0.033996582,-0.553527832,-3.380612744,1.723825195,36.75578389,-0.114312408,0.045032161,-1.640876004
9393.090056,708.3007581,452.641347,21.15055087,1.3046875,2.671875,36.27734375,13.6875,0.9375,-49.375,0.06640625,0.087890625,-1.65625,0.795043945,0.150146484,0.041564941,-0.586242676,-1.206677637,2.221819141,35.69275835,-0.11564472,0.1337641693,-1.69390204
9393.123389,726.9523544,458.4461093,21.15055087,1.8046875,2.13671875,35.58203125,12.5625,1.3125,-50.125,0.099609375,0.041015625,-1.685546875,0.795043945,0.150146484,0.041564941,-0.586242676,0.421379492,0.689530078,34.44777349,-0.054891273,0.1356294067,-1.706958702
9393.156723,746.0871548,464.3468113,21.15055087,2.0703125,0.52734375,34.81640625,12.1875,1.3125,-49.75,0.099609375,0.041015625,-1.685546875,0.769348145,0.150817871,0.047424316,-0.61895752,0.287304199,-0.02873042,34.54354155,0.01012557456,0.1188422699,-1.701362989
9393.190056,765.6137287,470.3486763,21.15964057,1.45703125,-0.19921875,34.46875,12.1875,1.3125,-49.75,0.095703125,-0.025390625,-1.705078125,0.742004395,0.150390625,0.052124023,-0.651245117,0.928950244,-0.344765039,33.97850996,0.00106585,0.086333846,-1.728542163
